chr1	1295671	1298170	NR_106784	MIR6726	promoter_92	2499	2.58413182192817	TRUE	TRUE	1.20373470903885			1.22101126979677		
chr1	1312067	1314566	NR_106785	MIR6727	promoter_102	2499	2.88882018619944	TRUE	TRUE	1.34340979048834			1.35579713654158		
chr1	1406794	1409293	NM_017971	MRPL20	promoter_128	2499	1.20378717767224			1.40643027298443			1.92209951178314	TRUE	TRUE
chr1	1406794	1409293	NM_001318485	MRPL20	promoter_129	2499	1.20378717767224			1.40643027298443			1.92209951178314	TRUE	TRUE
chr1	1420777	1423276	NM_001375660	ANKRD65	promoter_131	2499	1.92911563950486	TRUE	TRUE	1.21467020816623			1.4367707376289		
chr1	1420777	1423276	NM_001375659	ANKRD65	promoter_132	2499	1.92911563950486	TRUE	TRUE	1.21467020816623			1.4367707376289		
chr1	1420777	1423276	NM_001243535	ANKRD65	promoter_133	2499	1.92911563950486	TRUE	TRUE	1.21467020816623			1.4367707376289		
chr1	1420777	1423276	NM_001243536	ANKRD65	promoter_134	2499	1.92911563950486	TRUE	TRUE	1.21467020816623			1.4367707376289		
chr1	1420945	1423444	NM_001145210	ANKRD65	promoter_130	2499	1.92362150978916	TRUE	TRUE	1.26090112003692			1.45879273150085		
chr1	1424127	1426626	NM_001146685	TMEM88B	promoter_135	2499	2.38235549120747	TRUE	TRUE	1.51485892912059			1.49872046097504		
chr1	1540125	1542624	NM_001114748	TMEM240	promoter_147	2499	2.84861087451338	TRUE	TRUE	1.64987392715655			1.6759752738123		
chr1	1613854	1616353	NM_001170689	MIB2	promoter_156	2499	2.19204492854853	TRUE	TRUE	1.33439550914259			1.81093126663469		
chr1	1613854	1616353	NR_146324	MIB2	promoter_157	2499	2.19204492854853	TRUE	TRUE	1.33439550914259			1.81093126663469		
chr1	1692296	1694795	NM_001290264	SLC35E2B	promoter_166	2499	2.70878054832505	TRUE	TRUE	2.11370825121907			1.78242993591716		
chr1	1692296	1694795	NM_001110781	SLC35E2B	promoter_167	2499	2.70878054832505	TRUE	TRUE	2.11370825121907			1.78242993591716		
chr1	1697938	1700437	NR_002946	MMP23A	promoter_168	2499	2.48579158206662	TRUE	TRUE	1.48797309559988			1.29315076628373		
chr1	1758143	1760642	NM_001198995	NADK	promoter_182	2499	3.15052790870227	TRUE	TRUE	2.38855760191861	TRUE		1.99912984675349		
chr1	1777971	1780470	NM_023018	NADK	promoter_177	2499	2.42236334039043	TRUE	TRUE	2.05741850577189			2.16557698777661		
chr1	1777971	1780470	NM_001353642	NADK	promoter_181	2499	2.42236334039043	TRUE	TRUE	2.05741850577189			2.16557698777661	TRUE	
chr1	1779532	1782031	NM_001198994	NADK	promoter_178	2499	2.52313055006432	TRUE	TRUE	2.15075144325316			2.08689623701364	TRUE	
chr1	1779532	1782031	NM_001353641	NADK	promoter_180	2499	2.52313055006432	TRUE	TRUE	2.15075144325316			2.08689623701364	TRUE	
chr1	1890588	1893087	NM_002074	GNB1	promoter_185	2499	3.1329084944303	TRUE	TRUE	2.34439999304512			1.93611230386357		
chr1	1890618	1893117	NM_001282538	GNB1	promoter_183	2499	3.1329084944303	TRUE	TRUE	2.34439999304512			1.93611230386357		
chr1	1890618	1893117	NM_001282539	GNB1	promoter_184	2499	3.1329084944303	TRUE	TRUE	2.34439999304512			1.93611230386357		
chr1	1918780	1921279	NM_178545	TMEM52	promoter_190	2499	3.01516156794081	TRUE	TRUE	1.65882963080061			1.68459743880274		
chr1	2102715	2105214	NM_001033582	PRKCZ	promoter_202	2499	2.49021788019557	TRUE	TRUE	1.81424180110299			1.88344482971639		
chr1	2183376	2185875	NR_146290	PRKCZ-AS1	promoter_203	2499	2.63471011307285	TRUE	TRUE	1.51025226825939			1.56190578486838		
chr1	2187797	2190296	NR_168005	LOC112268219	promoter_213	2499	2.25774770826994	TRUE	TRUE	1.49629677166847			1.48324573905906		
chr1	2207234	2209733	NM_001146310	FAAP20	promoter_204	2499	2.97266591839835	TRUE	TRUE	1.86136858051218			1.336906410429		
chr1	2226318	2228817	NM_003036	SKI	promoter_215	2499	2.51650403453085	TRUE	TRUE	1.93066478769538			1.60114767002288		
chr1	2413328	2415827	NM_001374426	PEX10	promoter_223	2499	1.72937657645261	TRUE	TRUE	1.03419714524434			1.06567939556051		
chr1	2413328	2415827	NM_001374427	PEX10	promoter_224	2499	1.72937657645261	TRUE	TRUE	1.03419714524434			1.06567939556051		
chr1	3560291	3562790	NR_030277	MIR551A	promoter_254	2499	2.93292607892524	TRUE	TRUE	1.12522394249252			1.48340271154866		
chr1	3623014	3625513	NM_182752	TPRG1L	promoter_255	2499	2.67847638240556	TRUE	TRUE	1.23787497082151			1.88313151997906		
chr1	3746272	3748771	NR_033712	TP73-AS1	promoter_271	2499	2.27257815187872	TRUE	TRUE	1.29616090389267			1.49070979818913		
chr1	3770748	3773247	NM_001163724	SMIM1	promoter_276	2499	1.87435624389177	TRUE	TRUE	1.0664227293103			1.36524360402546		
chr1	3770748	3773247	NM_001288583	SMIM1	promoter_277	2499	1.87435624389177	TRUE	TRUE	1.0664227293103			1.36524360402546		
chr1	3770748	3773247	NM_001379690	SMIM1	promoter_278	2499	1.87435624389177	TRUE	TRUE	1.0664227293103			1.36524360402546		
chr1	3770748	3773247	NM_001379691	SMIM1	promoter_279	2499	1.87435624389177	TRUE	TRUE	1.0664227293103			1.36524360402546		
chr1	3855266	3857765	NM_001282669	DFFB	promoter_282	2499	2.02322924552351	TRUE	TRUE	1.50943551696854			1.73431044629283		
chr1	3855475	3857974	NM_001320132	DFFB	promoter_283	2499	2.07290385351302	TRUE	TRUE	1.50574986647244			1.67417261219775		
chr1	3855475	3857974	NM_001320136	DFFB	promoter_284	2499	2.07290385351302	TRUE	TRUE	1.50574986647244			1.67417261219775		
chr1	3855475	3857974	NM_004402	DFFB	promoter_285	2499	2.07290385351302	TRUE	TRUE	1.50574986647244			1.67417261219775		
chr1	3855475	3857974	NR_135152	DFFB	promoter_286	2499	2.07290385351302	TRUE	TRUE	1.50574986647244			1.67417261219775		
chr1	3855475	3857974	NR_135151	DFFB	promoter_287	2499	2.07290385351302	TRUE	TRUE	1.50574986647244			1.67417261219775		
chr1	3855475	3857974	NR_135150	DFFB	promoter_288	2499	2.07290385351302	TRUE	TRUE	1.50574986647244			1.67417261219775		
chr1	3855475	3857974	NR_104222	DFFB	promoter_289	2499	2.07290385351302	TRUE	TRUE	1.50574986647244			1.67417261219775		
chr1	3856712	3859211	NM_014704	CEP104	promoter_281	2499	3.17175838321134	TRUE	TRUE	1.42572513883198			1.73159570551128		
chr1	6204118	6206617	NM_207396	RNF207	promoter_312	2499	1.73367786810915	TRUE	TRUE	1.38797130929623			1.40578490014173		
chr1	6205281	6207780	NR_125997	RNF207-AS1	promoter_311	2499	1.82282886129889	TRUE	TRUE	1.34180268273113			1.31407097039497		
chr1	6234239	6236738	NR_103534	LINC00337	promoter_314	2499	2.3108758940172	TRUE	TRUE	1.49284312743116			1.79581902768307		
chr1	6235465	6237964	NM_012405	ICMT	promoter_313	2499	2.39827433782389	TRUE	TRUE	1.52766839671361			1.74538267146961		
chr1	6260599	6263098	NM_207370	GPR153	promoter_316	2499	2.71387291893163	TRUE	TRUE	1.67651777464555			1.3732376971448		
chr1	6358430	6360929	NM_181866	ACOT7	promoter_319	2499	2.37213400420887	TRUE	TRUE	1.556232749411			1.16184600168225		
chr1	6360215	6362714	NM_181865	ACOT7	promoter_317	2499	2.61867989985066	TRUE	TRUE	1.9738566245412			1.96504385749234	TRUE	
chr1	6385269	6387768	NM_181864	ACOT7	promoter_318	2499	2.05073754629596	TRUE	TRUE	1.35749267188836			1.44177911900703		
chr1	6490081	6492580	NM_001042664	PLEKHG5	promoter_332	2499	2.9770498473358	TRUE	TRUE	2.01130477974565			1.92282108104528	TRUE	
chr1	6490081	6492580	NM_001265594	PLEKHG5	promoter_334	2499	2.9770498473358	TRUE	TRUE	2.01130477974565			1.92282108104528	TRUE	
chr1	6491168	6493667	NM_020631	PLEKHG5	promoter_336	2499	2.89010369031117	TRUE	TRUE	1.85356597115208			1.97666456509433	TRUE	
chr1	6553306	6555805	NM_177540	TAS1R1	promoter_341	2499	2.40797199351876	TRUE	TRUE	1.36583809215908			1.34252855555696		
chr1	6553306	6555805	NM_138697	TAS1R1	promoter_342	2499	2.40797199351876	TRUE	TRUE	1.36583809215908			1.34252855555696		
chr1	6554014	6556513	NM_024654	NOL9	promoter_340	2499	2.51378038288691	TRUE	TRUE	1.45911104577792			1.45029282184286		
chr1	6577993	6580492	NM_001278648	ZBTB48	promoter_343	2499	1.82175278392949	TRUE	TRUE	1.14576761981261			1.26057304398199		
chr1	6577993	6580492	NM_001278647	ZBTB48	promoter_344	2499	1.82175278392949	TRUE	TRUE	1.14576761981261			1.26057304398199		
chr1	6577993	6580492	NM_005341	ZBTB48	promoter_345	2499	1.82175278392949	TRUE	TRUE	1.14576761981261			1.26057304398199		
chr1	6622864	6625363	NM_001195753	THAP3	promoter_349	2499	3.22505596344409	TRUE	TRUE	2.07697748288099			2.39509928577496		
chr1	6623149	6625648	NM_001195752	THAP3	promoter_350	2499	3.29236806318423	TRUE	TRUE	2.12248851099962			2.43985082966985		
chr1	6623149	6625648	NM_138350	THAP3	promoter_351	2499	3.29236806318423	TRUE	TRUE	2.12248851099962			2.43985082966985		
chr1	7389255	7391754	NR_146199	CAMTA1-AS2	promoter_368	2499	1.72539312982259	TRUE	TRUE	1.20464097464766			1.1389336700561		
chr1	7389255	7391754	NR_146201	CAMTA1-AS2	promoter_369	2499	1.72539312982259	TRUE	TRUE	1.20464097464766			1.1389336700561		
chr1	7389255	7391754	NR_146200	CAMTA1-AS2	promoter_370	2499	1.72539312982259	TRUE	TRUE	1.20464097464766			1.1389336700561		
chr1	7782290	7784789	NM_001289861	PER3	promoter_386	2499	2.71801427327546	TRUE	TRUE	1.64655440585905			1.96968960427421	TRUE	
chr1	7782290	7784789	NM_016831	PER3	promoter_387	2499	2.71801427327546	TRUE	TRUE	1.64655440585905			1.96968960427421	TRUE	
chr1	7782290	7784789	NM_001377276	PER3	promoter_388	2499	2.71801427327546	TRUE	TRUE	1.64655440585905			1.96968960427421	TRUE	
chr1	7782290	7784789	NM_001377275	PER3	promoter_389	2499	2.71801427327546	TRUE	TRUE	1.64655440585905			1.96968960427421	TRUE	
chr1	7782290	7784789	NM_001289864	PER3	promoter_390	2499	2.71801427327546	TRUE	TRUE	1.64655440585905			1.96968960427421	TRUE	
chr1	7782290	7784789	NM_001289863	PER3	promoter_391	2499	2.71801427327546	TRUE	TRUE	1.64655440585905			1.96968960427421	TRUE	
chr1	7782428	7784927	NM_001289862	PER3	promoter_392	2499	2.60612743676169	TRUE	TRUE	1.68964080930604			1.80478551035008		
chr1	7940340	7942839	NM_001561	TNFRSF9	promoter_395	2499	2.68876226570986	TRUE	TRUE	2.22402175867386	TRUE		2.04507166990777	TRUE	
chr1	8206671	8209170	NR_125998	LINC01714	promoter_399	2499	2.38020268054463	TRUE	TRUE	1.3599605204084			2.04907790668644		
chr1	8316113	8318612	NM_001379617	SLC45A1	promoter_400	2499	2.61493387635436	TRUE	TRUE	1.79333280916552			1.81010801319036		
chr1	8316113	8318612	NM_001379618	SLC45A1	promoter_401	2499	2.61493387635436	TRUE	TRUE	1.79333280916552			1.81010801319036		
chr1	8316113	8318612	NM_001379614	SLC45A1	promoter_402	2499	2.61493387635436	TRUE	TRUE	1.79333280916552			1.81010801319036		
chr1	8316113	8318612	NM_001080397	SLC45A1	promoter_403	2499	2.61493387635436	TRUE	TRUE	1.79333280916552			1.81010801319036		
chr1	8316113	8318612	NM_001379615	SLC45A1	promoter_404	2499	2.61493387635436	TRUE	TRUE	1.79333280916552			1.81010801319036		
chr1	8316113	8318612	NM_001379616	SLC45A1	promoter_405	2499	2.61493387635436	TRUE	TRUE	1.79333280916552			1.81010801319036		
chr1	8423333	8425832	NM_001042682	RERE	promoter_408	2499	2.55914056880235	TRUE	TRUE	1.87262393231451			1.69165445953836		
chr1	8866091	8868590	NR_106786	MIR6728	promoter_414	2499	1.36296284351112			1.3408083354125			1.90092925741118	TRUE	TRUE
chr1	9071760	9074259	NM_001328619	SLC2A5	promoter_421	2499	1.88537692822411	TRUE	TRUE	1.52935228118297			1.01840745294058		
chr1	9128603	9131102	NM_024980	GPR157	promoter_426	2499	2.18160157577782	TRUE	TRUE	1.64455603253454			1.66867114649522		
chr1	9232773	9235272	NM_004285	H6PD	promoter_430	2499	2.95832215889928	TRUE	TRUE	2.26555402217997			2.16543451949491	TRUE	
chr1	9237846	9240345	NM_001282587	H6PD	promoter_431	2499	3.14573160854325	TRUE	TRUE	2.28332684479304	TRUE		2.10152808359868	TRUE	
chr1	9290893	9293392	NM_025106	SPSB1	promoter_432	2499	2.3324999977846	TRUE	TRUE	1.67037234523749			2.0665040195996	TRUE	
chr1	9537464	9539963	NM_032315	SLC25A33	promoter_435	2499	2.04929389947673	TRUE	TRUE	1.72708649646163			1.59874959479599		
chr1	9689466	9691965	NM_001350235	PIK3CD	promoter_444	2499	3.35990796740824	TRUE	TRUE	1.93918565945272			1.90858522624585		
chr1	9823466	9825965	NM_001009566	CLSTN1	promoter_445	2499	2.16002119661044	TRUE	TRUE	1.18833227378136			1.60359044450058		
chr1	9824027	9826526	NM_001302883	CLSTN1	promoter_446	2499	2.09043376301022	TRUE	TRUE	1.21146333908507			1.46048987147195		
chr1	9824027	9826526	NM_014944	CLSTN1	promoter_447	2499	2.09043376301022	TRUE	TRUE	1.21146333908507			1.46048987147195		
chr1	10228763	10231262	NM_001365953	KIF1B	promoter_468	2499	3.15042717694814	TRUE	TRUE	2.63323275417809	TRUE		2.86893872511008	TRUE	
chr1	10472030	10474529	NM_004401	DFFA	promoter_485	2499	1.95249464855629	TRUE		1.55721362969843			2.17392955929903	TRUE	TRUE
chr1	10472030	10474529	NM_213566	DFFA	promoter_486	2499	1.95249464855629	TRUE		1.55721362969843			2.17392955929903	TRUE	TRUE
chr1	10966188	10968687	NM_001366227	C1orf127	promoter_491	2499	2.29322213667926	TRUE	TRUE	1.98730570172963			1.83344538188843		
chr1	11010653	11013152	NM_007375	TARDBP	promoter_492	2499	2.32491878327907	TRUE	TRUE	1.87151469379826			1.93823336327175		
chr1	11059519	11062018	NM_003132	SRM	promoter_495	2499	2.60312236678867	TRUE	TRUE	1.53371523134546			1.87288844488506		
chr1	11099370	11101869	NM_001001998	EXOSC10	promoter_496	2499	2.40133592997171	TRUE	TRUE	1.83820418018817			2.17801617178719	TRUE	
chr1	11099370	11101869	NM_002685	EXOSC10	promoter_497	2499	2.40133592997171	TRUE	TRUE	1.83820418018817			2.17801617178719	TRUE	
chr1	11652406	11654905	NM_001304791	FBXO44	promoter_510	2499	2.41333178413187	TRUE	TRUE	1.2300649581999			1.53492874913081		
chr1	11652406	11654905	NM_183412	FBXO44	promoter_511	2499	2.41333178413187	TRUE	TRUE	1.2300649581999			1.53492874913081		
chr1	11652856	11655355	NR_130909	FBXO44	promoter_512	2499	2.43641710166548	TRUE	TRUE	1.2238615064838			1.42188560304613		
chr1	11652856	11655355	NM_001304790	FBXO44	promoter_513	2499	2.43641710166548	TRUE	TRUE	1.2238615064838			1.42188560304613		
chr1	11652856	11655355	NM_001330355	FBXO44	promoter_514	2499	2.43641710166548	TRUE	TRUE	1.2238615064838			1.42188560304613		
chr1	11652856	11655355	NM_001014765	FBXO44	promoter_515	2499	2.43641710166548	TRUE	TRUE	1.2238615064838			1.42188560304613		
chr1	11652856	11655355	NM_183413	FBXO44	promoter_516	2499	2.43641710166548	TRUE	TRUE	1.2238615064838			1.42188560304613		
chr1	11652876	11655375	NM_033182	FBXO44	promoter_517	2499	2.43641710166548	TRUE	TRUE	1.2238615064838			1.42188560304613		
chr1	11653930	11656429	NM_012168	FBXO2	promoter_509	2499	2.25979528143257	TRUE	TRUE	1.36691739693135			1.42469317310801		
chr1	11662199	11664698	NM_018438	FBXO6	promoter_518	2499	2.05120147854852	TRUE		1.49013772237809			2.30712317395345	TRUE	TRUE
chr1	11932716	11935215	NM_000302	PLOD1	promoter_539	2499	2.27254535710586	TRUE	TRUE	1.54740653368741			1.81929530885464		
chr1	11932716	11935215	NM_001316320	PLOD1	promoter_540	2499	2.27254535710586	TRUE	TRUE	1.54740653368741			1.81929530885464		
chr1	11978180	11980679	NM_001127660	MFN2	promoter_541	2499	2.24733092763548	TRUE	TRUE	1.63678599601693			1.98089501316182	TRUE	
chr1	12017497	12019996	NM_021933	MIIP	promoter_543	2499	1.71816594768486			1.51849381011213			1.9553567725813	TRUE	TRUE
chr1	12189712	12192211	NR_039775	MIR4632	promoter_549	2499	2.19171451708353	TRUE	TRUE	1.64888377919906			1.85680357525074	TRUE	
chr1	12505245	12507744	NR_003022	SNORA59B	promoter_552	2499	2.71985782064784	TRUE	TRUE	1.46851935993225			1.52304208686184		
chr1	12505245	12507744	NR_003025	SNORA59A	promoter_553	2499	2.71985782064784	TRUE	TRUE	1.46851935993225			1.52304208686184		
chr1	12578524	12581023	NR_106788	MIR6730	promoter_557	2499	2.95741982205835	TRUE	TRUE	1.79090633324956			2.14222459503305	TRUE	
chr1	12596114	12598613	NM_001324370	DHRS3	promoter_556	2499	2.89185614058174	TRUE	TRUE	2.11842404828233			2.2075645410577	TRUE	
chr1	13581756	13584255	NM_198389	PDPN	promoter_602	2499	2.15860101102871	TRUE	TRUE	1.25639831664923			0.806648938138103		
chr1	13581831	13584330	NM_006474	PDPN	promoter_603	2499	2.08844539935674	TRUE	TRUE	1.25639831664923			0.776469225262072		
chr1	13583459	13585958	NM_001006625	PDPN	promoter_604	2499	2.87086805779816	TRUE	TRUE	1.67087373242227			1.1593549035646		
chr1	13583459	13585958	NM_001006624	PDPN	promoter_605	2499	2.87086805779816	TRUE	TRUE	1.67087373242227			1.1593549035646		
chr1	13583459	13585958	NM_001385053	PDPN	promoter_606	2499	2.87086805779816	TRUE	TRUE	1.67087373242227			1.1593549035646		
chr1	13698187	13700686	NM_001135610	PRDM2	promoter_607	2499	2.59556824603703	TRUE	TRUE	2.11941048832987	TRUE		1.80878930180427	TRUE	
chr1	14596684	14599183	NM_001370230	KAZN	promoter_612	2499	2.40643185035053	TRUE	TRUE	1.4285633705956			1.37758058050532		
chr1	14596684	14599183	NM_201628	KAZN	promoter_613	2499	2.40643185035053	TRUE	TRUE	1.4285633705956			1.37758058050532		
chr1	14596716	14599215	NM_015209	KAZN	promoter_614	2499	2.40643185035053	TRUE	TRUE	1.4285633705956			1.37758058050532		
chr1	14922128	14924627	NM_001018000	KAZN	promoter_615	2499	2.61370595801708	TRUE	TRUE	1.55198349368445			1.52295832875105		
chr1	14922128	14924627	NM_001370229	KAZN	promoter_616	2499	2.61370595801708	TRUE	TRUE	1.55198349368445			1.52295832875105		
chr1	14927665	14930164	NM_001370231	KAZN	promoter_617	2499	2.68105071171589	TRUE	TRUE	1.50074067608498			1.31615657197945		
chr1	14927799	14930298	NM_001018001	KAZN	promoter_618	2499	2.65635472979235	TRUE	TRUE	1.52069691392089			1.23927183161795		
chr1	14943918	14946417	NM_001017999	KAZN	promoter_619	2499	3.05068431337833	TRUE	TRUE	1.96851786630421			1.30862699544353		
chr1	15171125	15173624	NR_167931	C1orf195	promoter_627	2499	3.03667063459232	TRUE	TRUE	2.19610247025835	TRUE		2.30860395059139	TRUE	
chr1	15171125	15173624	NR_167930	C1orf195	promoter_628	2499	3.03667063459232	TRUE	TRUE	2.19610247025835	TRUE		2.30860395059139	TRUE	
chr1	15245224	15247723	NM_052929	FHAD1	promoter_629	2499	2.33403590989283	TRUE	TRUE	1.48238253466337			1.65588053256824		
chr1	15343384	15345883	NR_148918	FHAD1-AS1	promoter_630	2499	2.79382203915174	TRUE	TRUE	2.00480722237561			1.63227030899569		
chr1	15343384	15345883	NR_148919	FHAD1-AS1	promoter_631	2499	2.79382203915174	TRUE	TRUE	2.00480722237561			1.63227030899569	TRUE	
chr1	15407887	15410386	NM_024329	EFHD2	promoter_632	2499	2.40599116909735	TRUE	TRUE	1.33887292259234			1.62872546323964		
chr1	15540165	15542664	NR_135613	SCARNA21B	promoter_644	2499	1.20462398713822			1.20155828031813			1.79497363429303	TRUE	TRUE
chr1	15682319	15684818	NM_015164	PLEKHM2	promoter_648	2499	2.60117472798683	TRUE	TRUE	1.71746359437899			1.6380881383701		
chr1	15734257	15736756	NM_207348	SLC25A34	promoter_649	2499	2.67809981373232	TRUE	TRUE	1.2205982986001			1.22907074362755		
chr1	15740498	15742997	NM_001013641	TMEM82	promoter_651	2499	2.1522335550034	TRUE	TRUE	1.33962547044687			1.39773038596807		
chr1	15749391	15751890	NR_149050	SLC25A34-AS1	promoter_650	2499	2.24077450478852	TRUE	TRUE	1.55457129585001			1.69583549927957		
chr1	15754637	15757136	NM_001350151	FBLIM1	promoter_652	2499	2.61573517241615	TRUE	TRUE	1.64673599147777			1.50539976892337		
chr1	15762498	15764997	NM_001024215	FBLIM1	promoter_655	2499	2.68510931634186	TRUE	TRUE	2.01965606019348			2.06643732031074		
chr1	15845706	15848205	NM_015001	SPEN	promoter_658	2499	2.5598165107687	TRUE	TRUE	2.10247375120737			1.91511185210589		
chr1	16017544	16020043	NM_001349685	HSPB7	promoter_666	2499	2.14665632918066	TRUE	TRUE	1.32430010708216			1.5534118283067		
chr1	16017544	16020043	NM_001349683	HSPB7	promoter_667	2499	2.14665632918066	TRUE	TRUE	1.32430010708216			1.5534118283067		
chr1	16017544	16020043	NM_001349689	HSPB7	promoter_668	2499	2.14665632918066	TRUE	TRUE	1.32430010708216			1.5534118283067		
chr1	16017544	16020043	NM_014424	HSPB7	promoter_669	2499	2.14665632918066	TRUE	TRUE	1.32430010708216			1.5534118283067		
chr1	16017544	16020043	NM_001349688	HSPB7	promoter_671	2499	2.14665632918066	TRUE	TRUE	1.32430010708216			1.5534118283067	TRUE	
chr1	16017544	16020043	NM_001349686	HSPB7	promoter_672	2499	2.14665632918066	TRUE	TRUE	1.32430010708216			1.5534118283067		
chr1	16017544	16020043	NM_001349687	HSPB7	promoter_673	2499	2.14665632918066	TRUE	TRUE	1.32430010708216			1.5534118283067		
chr1	16019095	16021594	NM_001349682	HSPB7	promoter_670	2499	2.36133874128592	TRUE	TRUE	1.1797544618265			1.57394981638953		
chr1	16020035	16022534	NM_001042704	CLCNKA	promoter_674	2499	2.31175527156333	TRUE	TRUE	1.06454348137891			1.65232417171021		
chr1	16020035	16022534	NM_001257139	CLCNKA	promoter_675	2499	2.31175527156333	TRUE	TRUE	1.06454348137891			1.65232417171021		
chr1	16020035	16022534	NM_004070	CLCNKA	promoter_676	2499	2.31175527156333	TRUE	TRUE	1.06454348137891			1.65232417171021		
chr1	16155570	16158069	NM_001329090	EPHA2	promoter_680	2499	2.64371334952525	TRUE	TRUE	1.66049947805038			1.79016150637628		
chr1	16155570	16158069	NM_004431	EPHA2	promoter_681	2499	2.64371334952525	TRUE	TRUE	1.66049947805038			1.79016150637628		
chr1	16351981	16354480	NM_018994	FBXO42	promoter_684	2499	2.55949085507446	TRUE	TRUE	1.62406772516491			1.84642635781838		
chr1	16535153	16537652	NR_135764	LINC01783	promoter_705	2499	2.48076981151654	TRUE	TRUE	1.39223845698281			1.47492800642893		
chr1	16870225	16872724	NR_160658	LOC112267871	promoter_724	2499	2.61756360132854	TRUE	TRUE	1.20918204600901			1.5003810782282		
chr1	16870225	16872724	NR_160657	LOC112267871	promoter_725	2499	2.61756360132854	TRUE	TRUE	1.20918204600901			1.5003810782282		
chr1	16980121	16982620	NM_002403	MFAP2	promoter_736	2499	2.43287311035567	TRUE	TRUE	1.48811730510901			1.39058800499466		
chr1	16980179	16982678	NM_001135248	MFAP2	promoter_739	2499	2.41433561472575	TRUE	TRUE	1.48765303670549			1.39957531936336		
chr1	16981087	16983586	NM_017459	MFAP2	promoter_737	2499	3.09979089992552	TRUE	TRUE	1.64633872962257			1.70919769493182		
chr1	16981087	16983586	NM_001135247	MFAP2	promoter_738	2499	3.09979089992552	TRUE	TRUE	1.64633872962257			1.70919769493182		
chr1	17053533	17056032	NM_003000	SDHB	promoter_743	2499	2.61651613516961	TRUE	TRUE	1.5963582594612			2.13308211192111	TRUE	
chr1	17118952	17121451	NM_007365	PADI2	promoter_744	2499	1.95814906529983	TRUE	TRUE	1.31095561520054			1.35004998735229		
chr1	17439178	17441677	NM_018715	RCC2	promoter_752	2499	2.27076957538986	TRUE	TRUE	1.42502193974695			1.64368328377435		
